time,C1,C2,C3,Cmix,cO,Q_air
1600.0,280.000028876219,279.99997456690005,279.9999965134325,279.99953669281564,0.15858640472145089,167.23122803162468
1610.0,280.0000288762168,279.99997456689783,279.9999965134303,279.99953669281336,0.1585864047210734,167.23122803162468
1620.0,280.00002887621497,279.99997456689596,279.99999651342847,279.99953669281155,0.15858640472076646,167.23122803162468
1630.0,280.0000288762134,279.9999745668945,279.9999965134269,279.99953669281,0.15858640472051674,167.23122803162468
1640.0,280.0000288762122,279.9999745668932,279.99999651342563,279.99953669280876,0.15858640472031363,167.23122803162468
1650.0,280.00002887621116,279.99997456689215,279.99999651342455,279.99953669280774,0.15858640472014846,167.23122803162468
1660.0,280.00002887621025,279.9999745668913,279.9999965134237,279.9995366928068,0.15858640472001406,167.23122803162468
1670.0,280.0000288762095,279.99997456689056,279.9999965134229,279.9995366928061,0.1585864047199048,167.23122803162468
1680.0,280.00002887620883,279.9999745668899,279.9999965134223,279.99953669280546,0.1585864047198159,167.23122802008606
1690.0,280.00002887620957,279.9999745668906,279.99999651342307,279.99953669280615,0.15858640471670443,167.23122802008606
1700.0,280.0000288762127,279.9999745668937,279.9999965134262,279.9995366928093,0.15858640471417365,167.23122803513124
1710.0,280.0000288762159,279.99997456689687,279.9999965134294,279.99953669281246,0.15858640471607796,167.23122803513124
1720.0,280.0000288762174,279.99997456689846,279.9999965134309,279.99953669281405,0.15858640471762683,167.23122803513124
1730.0,280.0000288762177,279.9999745668988,279.99999651343126,279.9995366928144,0.15858640471888663,167.23122803513124
1740.0,280.0000288762171,279.9999745668982,279.99999651343063,279.99953669281376,0.15858640471991137,167.23122803513124
1750.0,280.00002887621577,279.9999745668967,279.99999651342927,279.99953669281234,0.15858640472074487,167.23122803513124
1760.0,280.0000288762139,279.99997456689476,279.99999651342733,279.9995366928104,0.1585864047214228,167.2312280243438
1770.0,280.00002887621275,279.99997456689357,279.99999651342625,279.9995366928093,0.15858640471913285,167.2312280243438
1780.0,280.00002887621343,279.99997456689414,279.99999651342694,279.99953669280995,0.1585864047172703,167.2312280243438
1790.0,280.0000288762155,279.99997456689624,279.9999965134289,279.999536692812,0.15858640471575533,167.2312280243438
1800.0,280.0000288762186,279.99997456689937,279.999996513432,279.99953669281507,0.1585864047145231,167.23122804279538
1810.0,280.0000288762203,279.99997456690113,279.9999965134338,279.9995366928169,0.15858640471838084,167.23122804279538
1820.0,280.0000288762191,279.99997456689994,279.9999965134325,279.99953669281564,0.15858640472151864,167.23122803156238
1830.0,280.00002887621685,279.99997456689766,279.9999965134303,279.99953669281336,0.15858640472111218,167.23122803156238
1840.0,280.000028876215,279.99997456689584,279.9999965134284,279.99953669281155,0.1585864047207816,167.23122803156238
1850.0,280.0000288762135,279.9999745668943,279.9999965134268,279.99953669280995,0.15858640472051264,167.23122803156238
1860.0,280.00002887621224,279.999974566893,279.99999651342563,279.9995366928087,0.15858640472029395,167.23122803156238
1870.0,280.0000288762112,279.9999745668919,279.9999965134246,279.9995366928077,0.158586404720116,167.23122803156238
1880.0,280.00002887621037,279.99997456689107,279.99999651342375,279.9995366928069,0.15858640471997124,167.23122803156238
1890.0,280.0000288762096,279.9999745668904,279.999996513423,279.99953669280603,0.15858640471985352,167.23122803156238
1900.0,280.00002887620906,279.9999745668899,279.99999651342245,279.9995366928056,0.15858640471975777,167.23122802029312
1910.0,280.00002887620985,279.9999745668906,279.99999651342324,279.9995366928063,0.1585864047167117,167.23122802029312
1920.0,280.00002887621287,279.9999745668937,279.9999965134263,279.99953669280933,0.15858640471423413,167.23122803523552
1930.0,280.0000288762159,279.9999745668968,279.9999965134294,279.99953669281246,0.1585864047161546,167.23122803523552
1940.0,280.00002887621736,279.99997456689835,279.99999651343086,279.999536692814,0.15858640471771662,167.23122803523552
1950.0,280.0000288762177,279.9999745668987,279.9999965134312,279.9995366928143,0.15858640471898713,167.23122803523552
1960.0,280.000028876217,279.999974566898,279.9999965134305,279.9995366928136,0.15858640472002056,167.23122803523552
1970.0,280.0000288762156,279.99997456689647,279.99999651342904,279.9995366928121,0.1585864047208611,167.23122803523552
1980.0,280.0000288762135,279.9999745668945,279.999996513427,279.9995366928101,0.15858640472154478,167.2312280236594
1990.0,280.00002887621235,279.9999745668934,279.99999651342586,279.99953669280893,0.1585864047190519,167.2312280236594
2000.0,280.0000288762132,279.99997456689425,279.9999965134267,279.9995366928098,0.1585864047170242,167.2312280236594
2010.0,280.0000288762155,279.9999745668965,279.999996513429,279.99953669281206,0.1585864047153749,167.2312280236594
2020.0,280.00002887621895,279.9999745669,279.99999651343245,279.9995366928156,0.15858640471403349,167.23122804426808
2030.0,280.0000288762208,279.9999745669019,279.9999965134343,279.99953669281746,0.1585864047183705,167.23122804426808
2040.0,280.0000288762194,279.99997456690056,279.9999965134329,279.99953669281604,0.15858640472189808,167.2312280314652
2050.0,280.0000288762169,279.99997456689795,279.9999965134304,279.9995366928135,0.1585864047213952,167.2312280314652
2060.0,280.00002887621486,279.9999745668959,279.99999651342836,279.9995366928115,0.15858640472098615,167.2312280314652
2070.0,280.00002887621315,279.99997456689425,279.99999651342665,279.9995366928097,0.15858640472065344,167.2312280314652
2080.0,280.0000288762118,279.9999745668929,279.9999965134253,279.99953669280836,0.15858640472038282,167.2312280314652
2090.0,280.00002887621076,279.99997456689186,279.99999651342426,279.9995366928074,0.15858640472016272,167.2312280314652
2100.0,280.00002887620985,279.99997456689096,279.99999651342335,279.9995366928065,0.1585864047199837,800.0000071559042
2110.0,279.984711150576,279.99073313179707,281.27449516790585,280.4151420457502,0.32679207316614234,800.0000071559042
2120.0,279.9705222409932,279.9911323340956,282.2640463152092,280.74042715886645,0.4732245959985123,800.0000069186541
2130.0,279.97316878233886,280.01273851954574,283.0478502010785,281.00980530386585,0.6059294274370942,800.0000069186541
2140.0,279.9937360845873,280.053929891096,283.67638375041093,281.23992485846725,0.7286361648804237,800.0000066948314
2150.0,280.02950288504195,280.11027563834944,284.1853496404065,281.44030359357333,0.8434565780822344,800.0000066948314
2160.0,280.0769541398512,280.17723664321124,284.60112624709467,281.61705016585773,0.9517366562655496,800.0000064760749
2170.0,280.13275608925306,280.25091846780253,284.94363790738555,281.77439703131785,1.0544053988581583,800.0000064760749
2180.0,280.1940572819266,280.3282155844114,285.22812978734686,281.9154405546176,1.1521420806529261,800.0000062596089
2190.0,280.2585415902635,280.4067547298575,285.4663671356731,282.0425395870811,1.245465662328374,800.0000062596089
2200.0,280.32438894770485,280.48477983259085,285.6674875268834,282.15754812423444,1.3347865576169362,800.0000060443095
2210.0,280.3902059226348,280.5610309383091,285.8386248598234,282.2619598186902,1.4204385051261834,800.0000060443095
2220.0,280.4549517402975,280.6346357051672,285.9853747661395,282.35700229759783,1.5026991756054993,800.0000058297512
2230.0,280.5178700099974,280.70501863202446,286.1121459285834,282.4437012600179,1.581804039313093,800.0000058297512
2240.0,280.5784296755437,280.7718278703868,286.22242745219677,282.5229255257961,1.6579560149651134,800.0000056158559
2250.0,280.63627573463214,280.8348775406464,286.3189935372226,282.5954196082582,1.7313323756153387,800.0000056158559
2260.0,280.64755589969906,280.8443935143111,285.0706113153482,282.187263261625,1.8020898137458932,2.764477308468875e-6
2270.0,280.5870936187275,280.772901435628,284.0298930315195,281.7963379887501,1.6818300014399277,2.764477308468875e-6
2280.0,280.4776208627468,280.64739446047014,283.1575532008128,281.4271963373256,1.5628602843107047,2.2916188840559166e-6
2290.0,280.33396755703336,280.48551428663825,282.4201794125959,281.07952758549305,1.4453342357613357,2.2916188840559166e-6
2300.0,280.16786118926456,280.30078755397085,281.791970036746,280.7531491963239,1.3294317672509213,1.9697001679012518e-6
2310.0,279.9886340676449,280.10364666442916,281.2530606975844,280.44802792751443,1.2153648000568356,1.9697001679012518e-6
2320.0,279.8037886736543,279.902218789751,280.78823830619797,280.1643026307265,1.1033842919033718,1.7543723819476894e-6
2330.0,279.6194533085755,279.70293986893245,280.3859570152732,279.90231278741635,0.9937888940203947,1.7543723819476894e-6
2340.0,279.4407534610045,279.51103710108856,280.03758993275665,279.6626337034967,0.8869354927108637,1.625793565988379e-6
2350.0,279.27211849564526,279.3309127792282,279.7368649991494,279.4461186464777,0.7832517525980305,1.625793565988379e-6
2360.0,279.117537577719,279.1664530521517,279.47944359730343,279.25394661514406,0.6832504093503686,1.5833376453870202e-6
2370.0,278.98077203200324,279.02127585174986,279.262606066964,279.0876709442042,0.5875442177560467,1.5833376453870202e-6
2380.0,278.8655218463902,278.8989207956844,279.0850083818944,278.94925700208324,0.49685876155105796,1.6518246980535287e-6
2390.0,278.7755294723087,278.8029678959514,278.94646713229594,278.84108468813974,0.41203722302902096,1.6518246980535287e-6
2400.0,278.7145827836363,278.73704957311475,278.84771444983875,278.7658717248247,0.3340262699681401,1.9125617372103138e-6
2410.0,278.6863536950128,278.70469435720776,278.7900436495514,278.72644962385897,0.2638260252224358,1.9125617372103138e-6
2420.0,278.6939974960139,278.70892866147386,278.7747584146088,278.7253137420449,0.2023839005561723,2.647176221659217e-6
2430.0,278.739481110857,278.7516057704989,278.8023842222093,278.76391277328224,0.15042174953926446,2.647176221659217e-6
2440.0,278.8227590296389,278.83258143482135,278.87175335876356,278.8417941829824,0.10822149282282441,5.605293648704702e-6
2450.0,278.94114764690556,278.94908725010407,278.9793085065857,278.955954582518,0.0754510596418731,5.605293648704702e-6
2460.0,279.0893527236724,279.0957568350943,279.11907514335655,279.1008484096055,0.051141031161488645,2.0145765668032453e-5
2470.0,279.26032685150244,279.2654818834899,279.28347615248873,279.26923071494684,0.03386078502881499,2.0145765668032453e-5
2480.0,279.4465989010015,279.4507401967225,279.46462791901985,279.45347514331837,0.02201682862089456,5.871372315600031e-5
2490.0,279.6414493922203,279.64476970923,279.6554897412138,279.64674031077124,0.01412820298620134,5.871372315600031e-5
2500.0,279.8395409455554,279.84219770449005,279.8504740761541,279.84359316665285,0.008983530687690564,229.26883945981473
2510.0,279.98696324403096,279.9890846249078,279.9954757478554,279.99004370950723,0.06153498500518567,229.26883945981473
2520.0,280.06663976893094,280.0683297670393,280.07326640069584,280.0689551312101,0.09900970059542627,375.12113347853756
2530.0,280.08727255368035,280.08861536791096,280.0924298221198,280.0889842642908,0.1654409555202282,375.12113347853756
2540.0,280.0572538382258,280.05831748741633,280.0612661495642,280.05848801994244,0.21924058867771215,151.10189334149322
2550.0,280.0151837318028,280.01602310611173,280.01830378444134,280.0160417973688,0.2046980851678381,151.10189334149322
2560.0,279.9840358975474,279.98469529700077,279.9864605820642,279.9845992642862,0.19243858887208126,88.44530414023531
